"subject" "activity" "Time Body Accelerometer -Mean()-X" "Time Body Accelerometer -Mean()-Y" "Time Body Accelerometer -Mean()-Z" "Time Body Accelerometer- -Standard Deviation()-X" "Time Body Accelerometer- -Standard Deviation()-Y" "Time Body Accelerometer- -Standard Deviation()-Z" "Time Gravity Accelerometer -Mean()-X" "Time Gravity Accelerometer -Mean()-Y" "Time Gravity Accelerometer -Mean()-Z" "Time Gravity Accelerometer- -Standard Deviation()-X" "Time Gravity Accelerometer- -Standard Deviation()-Y" "Time Gravity Accelerometer- -Standard Deviation()-Z" "Time Body AccelerometerJerk -Mean()-X" "Time Body AccelerometerJerk -Mean()-Y" "Time Body AccelerometerJerk -Mean()-Z" "Time Body AccelerometerJerk- -Standard Deviation()-X" "Time Body AccelerometerJerk- -Standard Deviation()-Y" "Time Body AccelerometerJerk- -Standard Deviation()-Z" "Time Body Gyroscope -Mean()-X" "Time Body Gyroscope -Mean()-Y" "Time Body Gyroscope -Mean()-Z" "Time Body Gyroscope- -Standard Deviation()-X" "Time Body Gyroscope- -Standard Deviation()-Y" "Time Body Gyroscope- -Standard Deviation()-Z" "Time Body GyroscopeJerk -Mean()-X" "Time Body GyroscopeJerk -Mean()-Y" "Time Body GyroscopeJerk -Mean()-Z" "Time Body GyroscopeJerk- -Standard Deviation()-X" "Time Body GyroscopeJerk- -Standard Deviation()-Y" "Time Body GyroscopeJerk- -Standard Deviation()-Z" "Time Body Accelerometer Magnitude -Mean()" "Time Body Accelerometer Magnitude- -Standard Deviation()" "Time Gravity Accelerometer Magnitude -Mean()" "Time Gravity Accelerometer Magnitude- -Standard Deviation()" "Time Body AccelerometerJerk Magnitude -Mean()" "Time Body AccelerometerJerk Magnitude- -Standard Deviation()" "Time Body Gyroscope Magnitude -Mean()" "Time Body Gyroscope Magnitude- -Standard Deviation()" "Time Body GyroscopeJerk Magnitude -Mean()" "Time Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency Body Accelerometer -Mean()-X" "Frequency Body Accelerometer -Mean()-Y" "Frequency Body Accelerometer -Mean()-Z" "Frequency Body Accelerometer- -Standard Deviation()-X" "Frequency Body Accelerometer- -Standard Deviation()-Y" "Frequency Body Accelerometer- -Standard Deviation()-Z" "Frequency Body Accelerometer -MeanFreq()-X" "Frequency Body Accelerometer -MeanFreq()-Y" "Frequency Body Accelerometer -MeanFreq()-Z" "Frequency Body AccelerometerJerk -Mean()-X" "Frequency Body AccelerometerJerk -Mean()-Y" "Frequency Body AccelerometerJerk -Mean()-Z" "Frequency Body AccelerometerJerk- -Standard Deviation()-X" "Frequency Body AccelerometerJerk- -Standard Deviation()-Y" "Frequency Body AccelerometerJerk- -Standard Deviation()-Z" "Frequency Body AccelerometerJerk -MeanFreq()-X" "Frequency Body AccelerometerJerk -MeanFreq()-Y" "Frequency Body AccelerometerJerk -MeanFreq()-Z" "Frequency Body Gyroscope -Mean()-X" "Frequency Body Gyroscope -Mean()-Y" "Frequency Body Gyroscope -Mean()-Z" "Frequency Body Gyroscope- -Standard Deviation()-X" "Frequency Body Gyroscope- -Standard Deviation()-Y" "Frequency Body Gyroscope- -Standard Deviation()-Z" "Frequency Body Gyroscope -MeanFreq()-X" "Frequency Body Gyroscope -MeanFreq()-Y" "Frequency Body Gyroscope -MeanFreq()-Z" "Frequency Body Accelerometer Magnitude -Mean()" "Frequency Body Accelerometer Magnitude- -Standard Deviation()" "Frequency Body Accelerometer Magnitude -MeanFreq()" "Frequency  Body AccelerometerJerk Magnitude -Mean()" "Frequency  Body AccelerometerJerk Magnitude- -Standard Deviation()" "Frequency  Body AccelerometerJerk Magnitude -MeanFreq()" "Frequency  Body Gyroscope Magnitude -Mean()" "Frequency  Body Gyroscope Magnitude- -Standard Deviation()" "Frequency  Body Gyroscope Magnitude -MeanFreq()" "Frequency  Body GyroscopeJerk Magnitude -Mean()" "Frequency  Body GyroscopeJerk Magnitude- -Standard Deviation()" "Frequency  Body GyroscopeJerk Magnitude -MeanFreq()"
"LAYING" 0.26835721 -0.0055044508 -0.060799288 -0.97820611 -0.95494254 -0.94558059 -0.98177249 -0.053171804 0.16521091 -0.98550251 -0.98416051 -0.88308132 -0.98616959 -0.002056019 -0.040726352 -0.96455024 -0.96003489 -0.97670062 -0.9631701 -0.0731936 0.034722516 -0.97989195 -0.95428552 -0.96120493 -0.9813068 -0.029362225 -0.064313213 -0.97364359 -0.97091734 -0.97293102 -0.9729437 -0.94597066 -0.95135022 -0.94597066 -0.95135022 -0.96925039 -0.97053348 -0.96463653 -0.96354387 -0.97806678 -0.97777584 -0.95709946 -0.95251251 -0.97997503 -0.9555615 -0.9449342 -0.97071921 -0.011452002 0.067327193 -0.63973546 -0.95873867 -0.97468993 -0.96316686 -0.96464404 -0.97707804 -0.95878714 0.18603297 -0.27008016 -0.0082793611 -0.95613581 -0.96092919 -0.98296236 -0.95338505 -0.9646687 -0.97517179 -0.13288718 -0.056952392 -0.54624643 -0.95195755 -0.94486224 -0.43948735 -0.97122828 -0.96224373 -0.61453189 -0.96995498 -0.96598362 -0.4769077 -0.98176198 -0.97819491 -0.54474963
"LAYING" 0.26884497 -0.018161386 -0.12812602 -0.98945708 -0.96832004 -0.97065534 -0.99076068 -0.26507085 -0.20189497 -0.99081062 -0.99367744 -0.95831918 -0.99080482 0.013162066 0.013296622 -0.9821758 -0.98449487 -0.97935269 -0.98141802 -0.082453373 0.092372066 -0.98351654 -0.97496145 -0.972351 -0.98432689 -0.045774773 -0.058122807 -0.97570317 -0.97669395 -0.98764444 -0.97525435 -0.98163323 -0.98351358 -0.98163323 -0.98351358 -0.98318986 -0.98420261 -0.97785459 -0.97781501 -0.97805247 -0.9806864 -0.97602163 -0.97189233 -0.99076728 -0.9655503 -0.97130573 -0.98703804 -0.16712702 0.29086904 -0.63460933 -0.98406478 -0.9759992 -0.98206843 -0.98619409 -0.98131561 -0.97862695 -0.093189278 -0.011021231 -0.29593558 -0.97306896 -0.97746737 -0.9850374 -0.97631322 -0.97307872 -0.98144266 0.087417793 -0.27852878 -0.046855593 -0.98461806 -0.97941146 -0.62350871 -0.98181249 -0.97831392 -0.43978086 -0.98168111 -0.97900641 -0.57990582 -0.97828605 -0.97411619 -0.40552555
"LAYING" 0.26902148 -0.016685369 -0.1085458 -0.98747456 -0.96484957 -0.98098087 -0.98951627 0.97493839 0.16346077 -0.99145266 -0.99785514 -0.99510312 -0.9914157 0.0090230038 -0.031710292 -0.98254594 -0.95845064 -0.97796646 -0.98311651 -0.076526416 0.073021339 -0.97744989 -0.9672016 -0.96481716 -0.98236452 -0.045137642 -0.058961854 -0.97828249 -0.97221492 -0.97715795 -0.97938523 -0.97536235 -0.98081775 -0.97536235 -0.98081775 -0.97321961 -0.97474515 -0.95082608 -0.96281382 -0.97336699 -0.97633605 -0.96031681 -0.97690695 -0.98892107 -0.96867807 -0.98465186 -0.98459269 0.2200175 0.66496198 -0.60993721 -0.95986586 -0.97507641 -0.98361516 -0.95963222 -0.97934621 -0.97937097 -0.11938358 0.34589256 -0.3922781 -0.96531153 -0.9614936 -0.97971519 -0.96858318 -0.96908213 -0.97378017 0.037366525 -0.29032218 -0.42008423 -0.97995361 -0.9760417 -0.48711378 -0.9715691 -0.96852549 -0.18138184 -0.95524651 -0.94568546 -0.54885117 -0.97607941 -0.97385715 -0.36236216
"LAYING" 0.26967447 0.01090728 -0.074948593 -0.33663987 0.14624983 -0.4455707 -0.41005515 -0.21386828 0.05054416 -0.96475046 -0.93943398 -0.94592334 -0.96535152 0.20825344 0.077320931 -0.15905941 0.055081718 -0.4774586 -0.15050822 -0.10361941 0.086924633 -0.40723658 -0.20835537 -0.287685 -0.40482515 -0.096509857 0.0021500498 -0.14763078 -0.21132042 -0.0033132913 -0.14513123 -0.33092936 -0.41775483 -0.33092936 -0.41775483 -0.11458085 -0.11600679 -0.16900367 -0.1912557 -0.17523004 -0.27451867 0.11182117 -0.40125413 -0.38437494 0.091896285 -0.52001538 -0.16961572 -0.034262124 0.33347843 -0.48223612 -0.078132287 -0.41452243 -0.21885516 0.12854933 -0.53977967 -0.0036306749 -0.592582 -0.0080679462 -0.4795978 -0.18531777 -0.069778892 -0.48662501 -0.22855349 -0.44111941 -0.28916504 0.023924376 0.28774614 -0.29705004 -0.5120523 -0.33806185 -0.53397492 -0.13896673 -0.1025983 -0.029464145 -0.33120522 -0.31594734 -0.2079611 -0.15793642 -0.17571237 0.077203687
"LAYING" 0.26993466 -0.013041607 -0.13220582 -0.9593554 -0.95327625 -0.89932143 -0.98200278 0.14370581 0.00063644184 -0.99682254 -0.98762163 -0.95194672 -0.99667322 -0.019785673 0.018555831 -0.92100049 -0.95721247 -0.90789911 -0.96208868 -0.057408994 0.092588801 -0.928445 -0.89507655 -0.93515139 -0.95882064 0.0015639232 0.0019745618 -0.86473458 -0.90377289 -0.9610915 -0.94074495 -0.89285193 -0.94833741 -0.89285193 -0.94833741 -0.85035045 -0.91804109 -0.82033469 -0.88790876 -0.83733827 -0.90551894 -0.9510908 -0.88072739 -0.96661142 -0.95638283 -0.92031509 -0.9471742 0.027989486 0.35762433 -0.74410472 -0.95352831 -0.88936135 -0.93831198 -0.96561103 -0.92671051 -0.91706528 -0.1307438 -0.054730785 -0.48275451 -0.88367712 -0.91151382 -0.95035076 -0.90348028 -0.95105742 -0.9199921 -0.12078555 0.31172638 -0.86543268 -0.91313743 -0.88933625 -0.62388305 -0.84957189 -0.83269723 -0.34082594 -0.84587734 -0.83142367 -0.57033659 -0.83328526 -0.81586384 -0.34195488
"LAYING" 0.27046838 -0.01179111 -0.086065001 -0.10540121 0.12275835 -0.38397774 -0.14101636 -0.38562195 -0.033586841 -0.9548985 -0.92333774 -0.86731966 -0.96001257 -0.022928922 -0.0001020048 -0.30034533 0.043673854 -0.55447939 -0.27324472 0.16310589 0.17343451 -0.45233575 -0.32633853 -0.17656325 -0.50786292 -0.32686574 -0.1870037 -0.079981167 -0.41660966 -0.18395348 -0.05398051 -0.15394991 -0.25455847 -0.15394991 -0.25455847 -0.20500861 -0.26431703 -0.16644026 -0.091439645 -0.36504946 -0.3853953 0.034451146 -0.46006799 -0.045944905 0.096781359 -0.39072917 -0.16835146 0.039799742 0.084506228 0.32029674 -0.062524618 -0.52588234 -0.29971278 0.090552237 -0.58033366 -0.23407372 -0.32205738 -0.069707065 0.037286301 -0.28803965 -0.091543293 -0.56581962 -0.35587452 -0.28168673 -0.32278618 0.089602381 0.071835228 -0.67147374 -0.28489986 -0.2413337 -0.16845538 -0.19102852 -0.15516098 0.10366159 -0.31089989 -0.18702195 -0.51439924 -0.37201719 -0.38592398 0.12382603
"LAYING" 0.27053774 -0.030180068 -0.14348204 -0.97981457 -0.91073974 -0.90262802 -0.98216665 -0.08629249 -0.14979409 -0.99392968 -0.942505 -0.93436524 -0.99374071 0.042316887 -0.0037791726 -0.9677458 -0.95003541 -0.95683122 -0.96671477 -0.11121852 0.099878107 -0.96292189 -0.9310816 -0.94798711 -0.96263896 -0.022724793 -0.055147084 -0.94274676 -0.96945039 -0.96957049 -0.94322866 -0.90982103 -0.92033798 -0.90982103 -0.92033798 -0.96311916 -0.96376413 -0.92936718 -0.92088298 -0.96616146 -0.96718785 -0.92069931 -0.92509836 -0.98166746 -0.91031691 -0.89743187 -0.97447409 -0.10569173 -0.22281602 -0.54811683 -0.94933241 -0.94845573 -0.96722554 -0.95458964 -0.96439227 -0.95928303 -0.30722262 -0.074056749 -0.32217948 -0.94596299 -0.94948821 -0.96948915 -0.92358016 -0.95205794 -0.95955182 -0.35161192 -0.26935929 -0.34214214 -0.9132138 -0.91452712 -0.0019022075 -0.96746328 -0.96200485 -0.45670891 -0.92954595 -0.93732743 0.1577717 -0.96643751 -0.96579715 -0.03431039
"LAYING" 0.27063567 -0.0079308192 -0.086714174 -0.98517845 -0.96018229 -0.96758083 -0.98718644 -0.045782427 0.18544607 -0.9896669 -0.96990953 -0.95453708 -0.98957323 0.0090574786 -0.02556647 -0.97491659 -0.96812218 -0.97938752 -0.97540792 -0.097694134 0.062888256 -0.99058283 -0.96929962 -0.97282283 -0.99119388 -0.051539229 -0.045516341 -0.982357 -0.97617685 -0.9790039 -0.98292166 -0.96676269 -0.97108723 -0.96676269 -0.97108723 -0.97612239 -0.97755033 -0.9773407 -0.9738099 -0.98087682 -0.98148187 -0.96526783 -0.96628244 -0.9870149 -0.95903284 -0.9701654 -0.98064542 -0.0011581907 0.1952066 -0.65473148 -0.97010644 -0.97749993 -0.97605271 -0.96791337 -0.97965856 -0.97272507 -0.048784579 -0.10155427 -0.15447535 -0.96718121 -0.96946255 -0.99281764 -0.97082953 -0.97641173 -0.9888738 0.073344726 0.022235318 -0.7461854 -0.97037841 -0.96602955 -0.30891028 -0.97771247 -0.97011998 -0.60009496 -0.98395616 -0.9818157 -0.61738537 -0.98375749 -0.98173584 -0.27394328
"LAYING" 0.27080544 -0.017065747 -0.1103331 -0.9632262 -0.97036859 -0.97223787 -0.96437545 0.89503364 0.43989407 -0.9747542 -0.99967595 -0.98961657 -0.9735916 0.011388234 0.0057708617 -0.97389953 -0.9576728 -0.96016977 -0.9741277 -0.025724461 0.039972266 -0.97754864 -0.96699237 -0.98217633 -0.9800444 -0.042336966 -0.048225584 -0.94334364 -0.97398048 -0.98110393 -0.94405178 -0.96867799 -0.97301139 -0.96867799 -0.97301139 -0.96179993 -0.96837801 -0.96441738 -0.96418606 -0.96765139 -0.97043988 -0.96321552 -0.96878696 -0.96270434 -0.97571017 -0.97602825 -0.96793436 0.38231274 0.65595281 0.32713363 -0.95897173 -0.96140847 -0.97611133 -0.95905441 -0.95729549 -0.97000661 0.053735497 0.13327018 -0.29351738 -0.96711272 -0.97940133 -0.98429858 -0.96705407 -0.98474567 -0.97551253 -0.035099567 0.1886973 -0.77955672 -0.97515331 -0.96813774 -0.50413316 -0.96839622 -0.95843051 -0.60914265 -0.97237717 -0.96769005 -0.55969474 -0.96669263 -0.96426486 -0.11289265
"LAYING" 0.27095396 -0.015749805 -0.14334392 -0.25545252 0.31554969 -0.42543627 -0.33429538 -0.22988191 0.074243634 -0.95643549 -0.95851652 -0.91802909 -0.953077 -0.52947324 -0.0023374256 -0.1293522 0.22005708 -0.41334026 -0.11495266 -0.23081094 0.10677043 -0.42672949 -0.24586701 -0.28724541 -0.44445301 -0.16005102 -0.27897407 -0.026526649 -0.25639601 -0.083700292 0.026964951 -0.18873927 -0.25934618 -0.18873927 -0.25934618 -0.02787078 -0.026642763 -0.33172695 -0.24947947 -0.27048484 -0.2803337 0.38456466 -0.39961567 -0.28646527 0.19305516 -0.48866831 -0.14597934 0.22413628 0.34687249 -0.30106043 0.12464349 -0.39511938 -0.1567024 0.24432149 -0.42891705 0.018340524 -0.51263512 -0.0098814695 -0.058420199 -0.23634583 -0.066083703 -0.53092781 -0.25713394 -0.44231124 -0.2643349 0.19379815 0.18914964 -0.6859147 -0.33958448 -0.29875925 -0.20054327 -0.073894722 0.0069234479 -0.11045836 -0.49969516 -0.36504312 -0.7088144 -0.28605001 -0.29216592 -0.12815239
"LAYING" 0.27107355 -0.031401713 -0.11586696 -0.9728923 -0.80647847 -0.87571141 -0.97900377 -0.25919028 0.12234792 -0.99395209 -0.97405225 -0.9709307 -0.99386017 -0.013733699 0.018236204 -0.94908542 -0.8796624 -0.95545947 -0.95093068 -0.068890089 0.10533222 -0.90192986 -0.91674143 -0.9091716 -0.90863158 -0.039118529 -0.055437176 -0.91634466 -0.94185688 -0.9194483 -0.91262487 -0.88386707 -0.88717581 -0.88386707 -0.88717581 -0.92084275 -0.92528991 -0.89454331 -0.88278549 -0.94095073 -0.94285084 -0.83022018 -0.91755438 -0.97706126 -0.80599015 -0.86398596 -0.96867113 -0.30258532 -0.41778044 -0.53298928 -0.88693078 -0.95170945 -0.95056822 -0.87950136 -0.95753233 -0.93837624 -0.58238301 -0.31339541 -0.3152582 -0.91808011 -0.90393542 -0.9042733 -0.91641437 -0.91912138 -0.88821179 -0.17646634 -0.11864053 -0.15965913 -0.89842127 -0.87718223 -0.35110234 -0.92923366 -0.92120261 -0.36317985 -0.90717401 -0.89472861 -0.47100484 -0.94705621 -0.93930879 -0.3827953
"LAYING" 0.27113074 -0.016456477 -0.0276844 -0.98210355 -0.90372483 -0.90633722 -0.98559754 -0.18092877 -0.0054936429 -0.9940017 -0.96692562 -0.92177199 -0.99417432 -0.0091849078 0.056908404 -0.96993777 -0.94905989 -0.91465021 -0.97407115 0.044326252 0.086796972 -0.94086155 -0.92503969 -0.94953702 -0.94584088 -0.062537609 -0.062243611 -0.94345093 -0.94849824 -0.97300809 -0.94796795 -0.92572279 -0.93856771 -0.92572279 -0.93856771 -0.90916718 -0.93994214 -0.90410224 -0.90307778 -0.94404542 -0.95275025 -0.9193271 -0.90021346 -0.9848554 -0.90118299 -0.91718532 -0.97760934 -0.22625235 0.48939095 -0.68950212 -0.95148332 -0.90881976 -0.97139282 -0.94968563 -0.91866415 -0.96293871 -0.42602598 0.22159864 -0.45918831 -0.92422767 -0.95359209 -0.94594638 -0.92598759 -0.95264882 -0.9301732 -0.10124139 -0.31971642 -0.4154812 -0.94017176 -0.9389151 0.14878553 -0.90923283 -0.89989955 -0.29447432 -0.90840042 -0.91261202 -0.037728126 -0.9438183 -0.94208285 -0.092959763
"LAYING" 0.27129093 -0.016347783 -0.11986004 -0.98139467 -0.97086811 -0.96968101 -0.98302965 0.97419916 0.16739669 -0.99429157 -0.99741664 -0.97519334 -0.99425076 0.026360042 0.0045530851 -0.97486666 -0.96378931 -0.97942861 -0.97558596 -0.082311653 0.08305704 -0.97905173 -0.97207874 -0.97512365 -0.98031403 -0.021823246 -0.053105575 -0.97547289 -0.97395536 -0.98021476 -0.9733663 -0.97711175 -0.97812571 -0.97711175 -0.97812571 -0.97417804 -0.97283763 -0.97200814 -0.96930193 -0.97975824 -0.98061617 -0.96408106 -0.97392535 -0.98263566 -0.97591478 -0.9686014 -0.9770053 0.35601322 0.15847689 -0.45058228 -0.9642014 -0.97481788 -0.97515051 -0.9658561 -0.98296564 -0.96697997 -0.19272518 0.3160273 -0.45988919 -0.96768307 -0.97243636 -0.98235721 -0.97532193 -0.97824447 -0.97553704 0.29168374 -0.075337244 -0.46593802 -0.98032589 -0.97858167 -0.28904939 -0.97608263 -0.97438184 -0.25095004 -0.976005 -0.9748656 -0.41380599 -0.98396169 -0.98034771 -0.57932141
"LAYING" 0.27154535 -0.014746565 -0.13788866 -0.98363882 -0.96787212 -0.9534449 -0.98435458 -0.26668067 -0.19116621 -0.99173998 -0.985906 -0.95075776 -0.99164574 0.0004772606 -0.0066967422 -0.97449104 -0.98130653 -0.96673391 -0.97334586 -0.096454686 0.10221229 -0.97514847 -0.96195679 -0.9694575 -0.97671634 -0.034172253 -0.058260311 -0.96150224 -0.96528614 -0.98332459 -0.95942187 -0.9711009 -0.97297804 -0.9711009 -0.97297804 -0.97310229 -0.97663059 -0.96555009 -0.96304012 -0.97005503 -0.9722345 -0.97130412 -0.95876558 -0.98486681 -0.96703185 -0.95307155 -0.9791163 0.092591375 0.10639408 -0.59461371 -0.97963299 -0.9630181 -0.97308098 -0.9850714 -0.96888983 -0.97025273 0.072533602 -0.046402346 -0.083750832 -0.95991935 -0.97176252 -0.97984611 -0.96346622 -0.97129984 -0.97306561 0.019537507 -0.22824083 -0.40637589 -0.97602434 -0.97319907 -0.37730977 -0.97191718 -0.9670729 -0.36020797 -0.97051071 -0.97221371 -0.062690254 -0.97293696 -0.97113079 -0.24042523
"LAYING" 0.27181835 -0.032274327 -0.11399384 -0.99598761 -0.95935299 -0.95556338 -0.99653752 -0.18612919 0.12053627 -0.99441402 -0.96376088 -0.97437959 -0.99433189 0.025063022 0.010388752 -0.99320358 -0.98111906 -0.9899035 -0.99364241 -0.080444464 0.073505333 -0.97208463 -0.98008361 -0.97119964 -0.9743896 -0.041583247 -0.067015324 -0.98313988 -0.99100028 -0.98478654 -0.98382985 -0.97518935 -0.97651464 -0.97518935 -0.97651464 -0.99275219 -0.9920558 -0.96240768 -0.96014657 -0.99038237 -0.99168811 -0.963788 -0.97886658 -0.99649809 -0.95856066 -0.94698052 -0.99539069 -0.19115449 -0.1306844 -0.57532731 -0.98043501 -0.98903911 -0.99333841 -0.98342083 -0.98916024 -0.99383092 -0.30480827 -0.12224463 0.0093281755 -0.98349961 -0.97079381 -0.97297533 -0.97819311 -0.97380106 -0.96805633 -0.41750552 -0.02116072 -0.15810603 -0.9753677 -0.97110396 -0.2614424 -0.99212897 -0.98943294 -0.67607505 -0.9611941 -0.96463747 -0.19535616 -0.9910619 -0.99045361 -0.49807583
"LAYING" 0.27201317 -0.016614385 -0.11188118 -0.93800247 -0.97758759 -0.95126744 -0.93562301 0.90056507 0.42825167 -0.94576653 -0.98941219 -0.96312515 -0.94436237 0.01628744 0.022668702 -0.9875264 -0.97566423 -0.98496873 -0.98799176 -0.027420091 0.064105785 -0.98688196 -0.96533523 -0.98513766 -0.98754474 -0.02815833 -0.058133261 -0.972234 -0.9797541 -0.98729289 -0.97403379 -0.96248787 -0.96300324 -0.96248787 -0.96300324 -0.98767022 -0.98642399 -0.97348623 -0.97115801 -0.98103913 -0.98237786 -0.97506711 -0.9702032 -0.93154101 -0.9793762 -0.94451277 -0.95111627 0.22423478 -0.045645311 0.5901425 -0.97594527 -0.98243869 -0.9892334 -0.97703522 -0.9860732 -0.98614217 -0.035235544 0.10864702 -0.53368799 -0.96727293 -0.98264383 -0.98964138 -0.96431074 -0.98734904 -0.9856898 -0.053721767 0.11753237 -0.48989063 -0.95965567 -0.96939359 0.43287278 -0.98822182 -0.98631975 -0.47259013 -0.97984944 -0.97470044 -0.62442524 -0.98044127 -0.97865609 -0.22909811
"LAYING" 0.27201411 -0.025913587 -0.11102975 -0.98923218 -0.91333106 -0.95681872 -0.99145387 -0.28585382 0.10340032 -0.99447152 -0.97501435 -0.96628816 -0.99495517 0.004041569 0.021560115 -0.98051788 -0.94140006 -0.98831121 -0.98122972 -0.056969032 0.080066873 -0.96324015 -0.97109978 -0.93829448 -0.96784026 -0.035261579 -0.073444942 -0.9659607 -0.98033907 -0.95859608 -0.96774708 -0.95560764 -0.96815569 -0.95560764 -0.96815569 -0.96212928 -0.9721484 -0.95037397 -0.9501174 -0.97310367 -0.97613344 -0.92196201 -0.96853733 -0.99046325 -0.91337745 -0.95285706 -0.98803206 -0.22442771 -0.14325331 -0.44718549 -0.94489868 -0.98613424 -0.9797634 -0.94128707 -0.98907186 -0.97606114 -0.48765543 -0.1493907 0.01857097 -0.97258768 -0.93661324 -0.9656644 -0.97030133 -0.94433413 -0.95319912 -0.20413417 -0.13882637 -0.35979538 -0.96215747 -0.94533513 -0.74947576 -0.95811925 -0.95384839 -0.3192395 -0.95307185 -0.94445322 -0.47757511 -0.97226909 -0.97185281 -0.067277761
"LAYING" 0.27218259 -0.018254052 -0.10146461 -0.98843672 -0.97522091 -0.97007518 -0.99074264 0.14960415 -0.0075930828 -0.99460834 -0.99604643 -0.99488536 -0.99427888 0.016048762 -0.0074911727 -0.98492869 -0.97950022 -0.98246092 -0.98579699 -0.072544422 0.079013053 -0.96534307 -0.96009309 -0.97428779 -0.97324277 -0.045154173 -0.045398346 -0.97376359 -0.98314249 -0.98729511 -0.97461042 -0.98156448 -0.98271424 -0.98156448 -0.98271424 -0.98143317 -0.98093896 -0.94941857 -0.94452771 -0.98187421 -0.9828984 -0.97513432 -0.9751252 -0.98961973 -0.97572991 -0.96851014 -0.9858348 -0.095804447 0.064563194 -0.57997539 -0.97950556 -0.98096068 -0.98548762 -0.98094792 -0.98233788 -0.98247797 -0.12359674 0.078218194 -0.35372069 -0.96755157 -0.97365183 -0.96750835 -0.95619352 -0.9766941 -0.96241773 -0.4848383 -0.10185696 -0.14101645 -0.98401748 -0.98169161 -0.26660384 -0.98001634 -0.9787721 -0.19695839 -0.95199551 -0.94795306 -0.40919153 -0.98281515 -0.98148522 -0.2024436
"LAYING" 0.27252292 -0.014373235 -0.10327779 -0.99379284 -0.97581139 -0.98170589 -0.99509722 0.23907943 0.23116029 -0.99648356 -0.99275065 -0.99722912 -0.9963874 -0.00077285121 0.0096826583 -0.98761617 -0.96705811 -0.9839291 -0.98852853 -0.066788135 0.081743342 -0.98764201 -0.98560758 -0.97733077 -0.99071095 -0.042188171 -0.05401301 -0.98426897 -0.98545869 -0.9750325 -0.98596817 -0.98162734 -0.98333887 -0.98162734 -0.98333887 -0.98080945 -0.97984367 -0.9763147 -0.97520044 -0.98109325 -0.98270835 -0.97170387 -0.97942218 -0.99504685 -0.97872945 -0.98390507 -0.99307126 0.52698906 0.25749221 -0.64608487 -0.96748529 -0.98025803 -0.98879129 -0.9688665 -0.98643438 -0.9849914 -0.040413698 -0.0083482295 -0.59257838 -0.98311428 -0.97070398 -0.98975363 -0.98743915 -0.982045 -0.98592675 0.11005268 0.073953493 -0.51215144 -0.98627567 -0.98352464 -0.489035 -0.97780349 -0.97577168 -0.15391082 -0.98006519 -0.97921518 -0.20564727 -0.97857685 -0.98071688 0.23606441
"LAYING" 0.27283928 -0.022210733 -0.096266042 -0.99092486 -0.96565052 -0.97178863 -0.99281925 -0.26443597 0.11391921 -0.99111981 -0.9694721 -0.97599768 -0.99161726 0.03087357 -0.0070155847 -0.98701399 -0.97893206 -0.99053031 -0.98778157 -0.064708131 0.072959841 -0.98178372 -0.97722617 -0.96956985 -0.98224075 -0.052012196 -0.035947034 -0.98533119 -0.98677972 -0.98420748 -0.98481157 -0.97527927 -0.97772236 -0.97527927 -0.97772236 -0.99038383 -0.99095604 -0.97706716 -0.97290669 -0.98891296 -0.98997031 -0.96568249 -0.98130667 -0.99227375 -0.96670574 -0.96781045 -0.98995883 0.10008267 -0.13859378 -0.51423995 -0.9799128 -0.98803152 -0.98918602 -0.9791675 -0.99176868 -0.98554664 -0.29169982 0.098899958 -0.58241886 -0.97678112 -0.96921664 -0.98328342 -0.97757553 -0.97229882 -0.9780832 -0.11936805 0.073994767 -0.46206271 -0.97616855 -0.97189607 -0.45274976 -0.98915686 -0.98916384 -0.29249784 -0.98005083 -0.9773244 -0.36731441 -0.99230058 -0.98927909 -0.9413885
"LAYING" 0.27297082 -0.019634377 -0.11348922 -0.99391309 -0.96623203 -0.96887738 -0.99488076 -0.26528741 -0.20954675 -0.99573073 -0.99333853 -0.97966447 -0.99555995 -0.0084841805 -0.019492039 -0.98742887 -0.98696671 -0.98641346 -0.98713571 -0.0743796 0.099323924 -0.98498222 -0.97461276 -0.96804282 -0.98566746 -0.038952977 -0.048395542 -0.97582821 -0.98183226 -0.98970243 -0.97649222 -0.98835905 -0.9886049 -0.98835905 -0.9886049 -0.98861659 -0.98912107 -0.9818668 -0.98035252 -0.98264364 -0.98444496 -0.97248076 -0.97548589 -0.99531042 -0.96419375 -0.96656139 -0.99270327 -0.11660489 0.21126311 -0.76223449 -0.98659211 -0.98354136 -0.98831115 -0.98840862 -0.98798007 -0.98476567 0.093468754 0.015297734 -0.51283925 -0.97437327 -0.97747932 -0.98749853 -0.9748492 -0.9680081 -0.98412922 -0.16354435 -0.218272 -0.24118813 -0.98937949 -0.98793816 -0.53123754 -0.98854705 -0.98525198 -0.56694693 -0.9846645 -0.98497646 -0.16771303 -0.9836134 -0.98259636 -0.28782529
